股票代码,股票名称,交易所,板块,上市时间,最新价
600723,首商股份,上海交易所,主板,19960716,-
600715,文投控股,上海交易所,主板,19960701,2.3
600709,ST生态,上海交易所,主板,19960618,-
600705,中航产融,上海交易所,主板,19960516,-
600701,退市工新,上海交易所,主板,19960528,-
600700,*ST数码,上海交易所,主板,19960430,-
600695,退市绿庭,上海交易所,主板,19931122,-
600688,上海石化,上海交易所,主板,19931108,2.83
600687,退市刚泰,上海交易所,主板,19931108,-
600680,*ST上普,上海交易所,主板,19931018,-
600677,*ST航通,上海交易所,主板,19930928,-
600672,*ST华圣,上海交易所,主板,19930917,-
600670,*ST斯达,上海交易所,主板,19930809,-
600669,*ST鞍成,上海交易所,主板,19930806,-
600659,*ST花雕,上海交易所,主板,19930528,-
600656,退市博元,上海交易所,主板,19901219,-
600652,退市游久,上海交易所,主板,19901219,-
600647,退市同达,上海交易所,主板,19930504,-
600646,ST国嘉,上海交易所,主板,19930504,-
600634,退市富控,上海交易所,主板,19930304,-
600632,华联商厦,上海交易所,主板,19930219,-
600631,百联股份,上海交易所,主板,19930219,-
600627,上电股份,上海交易所,主板,19930118,-
600625,PT水仙,上海交易所,主板,19930106,-
600614,退市鹏起,上海交易所,主板,19920828,-
600607,上实医药,上海交易所,主板,19920327,-
600591,*ST上航,上海交易所,主板,20021011,-
600583,海油工程,上海交易所,主板,20020205,5.26
600582,天地科技,上海交易所,主板,20020515,6.28
600568,ST中珠,上海交易所,主板,20010518,1.55
600565,ST迪马,上海交易所,主板,20020723,-
600555,退市海创,上海交易所,主板,20010328,-
600553,太行水泥,上海交易所,主板,20020822,-
600532,退市未来,上海交易所,主板,20021031,-
600507,方大特钢,上海交易所,主板,20030930,4.25
600490,鹏欣资源,上海交易所,主板,20030626,4.27
600485,*ST信威,上海交易所,主板,20030807,-
600472,包头铝业,上海交易所,主板,20050509,-
600466,*ST蓝光,上海交易所,主板,20010212,-
600462,*ST九有,上海交易所,主板,20030903,-
600432,退市吉恩,上海交易所,主板,20030905,-
600425,青松建化,上海交易所,主板,20030724,3.68
600401,退市海润,上海交易所,主板,20030924,-
600393,ST粤泰,上海交易所,主板,20010319,-
600387,*ST海越,上海交易所,主板,20040218,-
600385,退市金泰,上海交易所,主板,20010723,-
600357,承德钒钛,上海交易所,主板,20020906,-
600350,山东高速,上海交易所,主板,20020318,11.26
600327,大东方,上海交易所,主板,20020625,4.92
600321,正源股份,上海交易所,主板,20010524,-
600317,营口港,上海交易所,主板,20020131,-
600311,*ST荣华,上海交易所,主板,20010626,-
600306,退市商城,上海交易所,主板,20001226,-
600297,广汇汽车,上海交易所,主板,20001116,-
600296,S兰铝,上海交易所,主板,20000719,-
600291,退市西水,上海交易所,主板,20000731,-
600290,*ST华仪,上海交易所,主板,20001106,-
600286,S*ST国瓷,上海交易所,主板,19991209,-
600277,ST亿利,上海交易所,主板,20000725,-
600275,退市昌鱼,上海交易所,主板,20000810,-
600270,外运发展,上海交易所,主板,20001228,-
600263,路桥建设,上海交易所,主板,20000725,-
600260,*ST凯乐,上海交易所,主板,20000706,-
600253,天方药业,上海交易所,主板,20001227,-
600247,*ST成城,上海交易所,主板,20001123,-
600242,退市中昌,上海交易所,主板,20001207,-
600240,退市华业,上海交易所,主板,20000628,-
600236,桂冠电力,上海交易所,主板,20000323,6.46
600225,退市卓朗,上海交易所,主板,20000127,-
600220,ST阳光,上海交易所,主板,19990927,-
600219,南山铝业,上海交易所,主板,19991223,3.73
600213,*ST亚星,上海交易所,主板,19990831,-
600210,紫江企业,上海交易所,主板,19990824,6.65
600209,退市罗顿,上海交易所,主板,19990325,-
600205,S山东铝,上海交易所,主板,19990630,-
600186,莲花控股,上海交易所,主板,19980825,6.24
600181,S*ST云大,上海交易所,主板,19980928,-
600175,退市美都,上海交易所,主板,19990408,-
600146,退市环球,上海交易所,主板,19990707,-
600145,退市新亿,上海交易所,主板,19990923,-
600139,*ST西源,上海交易所,主板,19980225,-
600127,金健米业,上海交易所,主板,19980506,6.76
600122,*ST宏图,上海交易所,主板,19980420,-
600114,东睦股份,上海交易所,主板,20040511,19.57
600112,*ST天成,上海交易所,主板,19971127,-
600102,莱钢股份,上海交易所,主板,19970828,-
600093,退市易见,上海交易所,主板,19970626,-
600092,S*ST精密,上海交易所,主板,19970626,-
600091,退市明科,上海交易所,主板,19970704,-
600090,退市济堂,上海交易所,主板,19970616,-
600087,退市长油,上海交易所,主板,19970612,-
600086,退市金钰,上海交易所,主板,19970606,-
600083,*ST博信,上海交易所,主板,19970606,-
600077,*ST宋都,上海交易所,主板,19970520,-
600074,退市保千,上海交易所,主板,19970623,-
600070,*ST富润,上海交易所,主板,19970604,-
600069,退市银鸽,上海交易所,主板,19970430,-
600068,葛洲坝,上海交易所,主板,19970526,-
600065,*ST联谊,上海交易所,主板,19970523,-
600063,皖维高新,上海交易所,主板,19970528,4.32
600008,首创环保,上海交易所,主板,20000427,3.18
600005,武钢股份,上海交易所,主板,19990803,-
600003,ST东北高,上海交易所,主板,19990810,-
600002,齐鲁石化,上海交易所,主板,19980408,-
600001,邯郸钢铁,上海交易所,主板,19980122,-
301595,太力科技,深圳交易所,创业板,20250519,39.3
301590,优优绿能,深圳交易所,创业板,未知日期,-
301536,星宸科技,深圳交易所,创业板,20240328,61.72
301357,北方长龙,深圳交易所,创业板,20230418,-
301349,信德新材,深圳交易所,创业板,20220909,33.29
301196,唯科科技,深圳交易所,创业板,20220111,60.88
301033,迈普医学,深圳交易所,创业板,20210726,-
300972,万辰集团,深圳交易所,创业板,20210419,155.17
300832,新产业,深圳交易所,创业板,20200512,58.75
300799,左江退,深圳交易所,创业板,20191029,-
300742,越博退,深圳交易所,创业板,20180508,-
300691,联合光电,深圳交易所,创业板,20170811,-
300672,国科微,深圳交易所,创业板,20170712,-
300630,普利退,深圳交易所,创业板,20170328,-
300607,拓斯达,深圳交易所,创业板,20170209,34.28
300526,中潜退,深圳交易所,创业板,20160802,-
300495,*ST美尚,深圳交易所,创业板,20151222,-
300431,暴风退,深圳交易所,创业板,20150324,-
300392,腾信退,深圳交易所,创业板,20140910,-
300372,欣泰退,深圳交易所,创业板,20140127,-
300367,网力退,深圳交易所,创业板,20140129,-
300362,天翔退,深圳交易所,创业板,20140121,-
300356,光一退,深圳交易所,创业板,20121009,-
300336,新文退,深圳交易所,创业板,20120710,-
300330,计通退,深圳交易所,创业板,20120619,-
300325,德威退,深圳交易所,创业板,20120601,-
300312,邦讯退,深圳交易所,创业板,20120508,-
300309,吉艾退,深圳交易所,创业板,20120410,-
300307,慈星股份,深圳交易所,创业板,20120329,-
300301,*ST长方,深圳交易所,创业板,20120321,1.91
300297,蓝盾退,深圳交易所,创业板,20120315,-
300282,三盛退,深圳交易所,创业板,20111229,-
300280,*ST紫天,深圳交易所,创业板,20111229,-
300273,和佳退,深圳交易所,创业板,20111026,-
300262,*ST巴安,深圳交易所,创业板,20110916,-
300247,融捷健康,深圳交易所,创业板,20110729,4.05
300225,金力泰,深圳交易所,创业板,20110531,-
300216,千山退,深圳交易所,创业板,20110511,-
300208,*ST中程,深圳交易所,创业板,20110426,-
300202,聚龙退,深圳交易所,创业板,20110415,-
300186,大华农,深圳交易所,创业板,20110308,-
300178,腾邦退,深圳交易所,创业板,20110215,-
300159,*ST新研,深圳交易所,创业板,20110107,2.27
300156,神雾退,深圳交易所,创业板,20110107,-
300125,*ST聆达,深圳交易所,创业板,20101013,6.61
300117,*ST嘉寓,深圳交易所,创业板,20100902,-
300116,*ST保力,深圳交易所,创业板,20100902,-
300108,*ST吉药,深圳交易所,创业板,20100825,-
300104,乐视退,深圳交易所,创业板,20100812,-
300090,盛运退,深圳交易所,创业板,20100625,-
300089,文化退,深圳交易所,创业板,20100625,-
300064,金刚退,深圳交易所,创业板,20100326,-
300038,数知退,深圳交易所,创业板,20100108,-
300028,金亚退,深圳交易所,创业板,20091030,-
300023,宝德退,深圳交易所,创业板,20091030,-
003816,中国广核,深圳交易所,主板,20190826,3.69
002969,嘉美包装,深圳交易所,主板,20191202,3.42
002839,张家港行,深圳交易所,主板,20170124,4.37
002826,易明医药,深圳交易所,主板,20161209,-
002801,微光股份,深圳交易所,主板,20160622,31.33
002781,奇信退,深圳交易所,主板,20151222,-
002776,*ST柏龙,深圳交易所,主板,20150626,-
002770,科迪退,深圳交易所,主板,20150630,-
002751,易尚退,深圳交易所,主板,20150424,-
002750,*ST龙津,深圳交易所,主板,20150324,-
002740,*ST爱迪,深圳交易所,主板,20150122,-
002711,欧浦退,深圳交易所,主板,20140127,-
002708,光洋股份,深圳交易所,主板,20140121,-
002699,*ST美盛,深圳交易所,主板,20120911,-
002697,红旗连锁,深圳交易所,主板,20120905,5.62
002684,猛狮退,深圳交易所,主板,20120612,-
002680,长生退,深圳交易所,主板,20120605,-
002678,珠江钢琴,深圳交易所,主板,20120530,4.7
002667,威领股份,深圳交易所,主板,20120329,12.5
002665,ST航高,深圳交易所,主板,20120327,-
002621,*ST美吉,深圳交易所,主板,20110929,-
002619,*ST艾格,深圳交易所,主板,20110929,-
002618,丹邦退,深圳交易所,主板,20110920,-
002610,ST爱康,深圳交易所,主板,20110815,-
002604,龙力退,深圳交易所,主板,20110728,-
002573,清新环境,深圳交易所,主板,20110422,3.97
002540,亚太科技,深圳交易所,主板,20110118,5.81
002534,西子洁能,深圳交易所,主板,20110110,11.36
002510,天汽模,深圳交易所,主板,20101125,7.08
002509,天茂退,深圳交易所,主板,20101123,-
002505,鹏都农牧,深圳交易所,主板,20101118,-
002504,*ST弘高,深圳交易所,主板,20101118,-
002503,*ST搜特,深圳交易所,主板,20101117,-
002502,ST鼎龙,深圳交易所,主板,20101117,-
002499,科林退,深圳交易所,主板,20101109,-
002493,荣盛石化,深圳交易所,主板,20101102,8.65
002480,新筑股份,深圳交易所,主板,20100921,-
002477,雏鹰退,深圳交易所,主板,20100915,-
002473,圣莱退,深圳交易所,主板,20100910,-
002464,众应退,深圳交易所,主板,20100831,-
002450,康得退,深圳交易所,主板,20100716,-
002447,晨鑫退,深圳交易所,主板,20100713,-
002445,中南文化,深圳交易所,主板,20100713,2.45
002440,闰土股份,深圳交易所,主板,20100706,7.35
002435,ST长康,深圳交易所,主板,20100618,-
002433,太安退,深圳交易所,主板,20100618,-
002417,深南退,深圳交易所,主板,20100601,-
002411,必康退,深圳交易所,主板,20100525,-
002404,嘉欣丝绸,深圳交易所,主板,20100511,6.34
002361,神剑股份,深圳交易所,主板,20100303,6.4
002359,北讯退,深圳交易所,主板,20100210,-
002341,ST新纶,深圳交易所,主板,20100122,-
002336,*ST人乐,深圳交易所,主板,20100113,-
002326,永太科技,深圳交易所,主板,20091222,11.88
002325,*ST洪涛,深圳交易所,主板,20091222,-
002308,*ST威创,深圳交易所,主板,20091127,-
002288,*ST超华,深圳交易所,主板,20090903,-
002280,ST联络,深圳交易所,主板,20090821,-
002260,德奥退,深圳交易所,主板,20080716,-
002220,天宝退,深圳交易所,主板,20080228,-
002199,*ST东晶,深圳交易所,主板,20071221,-
002196,方正电机,深圳交易所,主板,20071212,9.39
002157,正邦科技,深圳交易所,主板,20070817,2.78
002147,新光退,深圳交易所,主板,20070808,-
002143,印纪退,深圳交易所,主板,20070720,-
002118,*ST紫鑫,深圳交易所,主板,20070302,-
002114,罗平锌电,深圳交易所,主板,20070215,-
002113,*ST天润,深圳交易所,主板,20070208,-
002089,新海退,深圳交易所,主板,20061130,-
002087,新纺退,深圳交易所,主板,20061130,-
002071,长城退,深圳交易所,主板,20061012,-
002070,众和退,深圳交易所,主板,20061012,-
002069,獐子岛,深圳交易所,主板,20060928,3.97
002024,ST易购,深圳交易所,主板,20040721,1.87
002022,科华生物,深圳交易所,主板,20040721,5.95
002018,华信退,深圳交易所,主板,20040713,-
002013,中航机电,深圳交易所,主板,20040705,-
002002,ST鸿达,深圳交易所,主板,20040625,-
001896,豫能控股,深圳交易所,主板,19980122,4.7
001289,龙源电力,深圳交易所,主板,20220124,16.48
001227,兰州银行,深圳交易所,主板,20220117,2.39
000996,中期退,深圳交易所,主板,20000718,-
000982,中银绒业,深圳交易所,主板,20000706,-
000979,中弘退,深圳交易所,主板,20000616,-
000976,*ST华铁,深圳交易所,主板,20000601,-
000971,*ST高升,深圳交易所,主板,20000427,-
000968,蓝焰控股,深圳交易所,主板,20000622,6.46
000961,ST中南,深圳交易所,主板,20000301,-
000956,中原油气,深圳交易所,主板,19991110,-
000939,凯迪退,深圳交易所,主板,19990923,-
000937,冀中能源,深圳交易所,主板,19990909,6.72
000918,*ST嘉凯,深圳交易所,主板,19990720,-
000916,华北高速,深圳交易所,主板,19990927,-
000866,扬子石化,深圳交易所,主板,19980512,-
000861,海印股份,深圳交易所,主板,19981028,-
000836,ST富通,深圳交易所,主板,19970929,-
000835,长动退,深圳交易所,主板,19990625,-
000832,*ST龙涤,深圳交易所,主板,19980825,-
000827,*ST长兴,深圳交易所,主板,19981016,-
000817,辽河油田,深圳交易所,主板,19980528,-
000806,银河退,深圳交易所,主板,19980416,-
000805,*ST炎黄,深圳交易所,主板,19980529,-
000789,万年青,深圳交易所,主板,19970923,5.44
000787,*ST创智,深圳交易所,主板,19970626,-
000780,ST平能,深圳交易所,主板,19970606,-
000769,*ST大菲,深圳交易所,主板,19970530,-
000765,*ST华信,深圳交易所,主板,19971103,-
000763,锦州石化,深圳交易所,主板,19970915,-
000760,斯太退,深圳交易所,主板,19970627,-
000748,长城信息,深圳交易所,主板,19970704,-
000732,ST泰禾,深圳交易所,主板,19970704,-
000730,*ST环保,深圳交易所,主板,19970522,-
000711,*ST京蓝,深圳交易所,主板,19970411,1.79
000703,恒逸石化,深圳交易所,主板,19970328,6.07
000699,S*ST佳纸,深圳交易所,主板,19970310,-
000698,沈阳化工,深圳交易所,主板,19970220,3.73
000693,华泽退,深圳交易所,主板,19970226,-
000689,ST宏业,深圳交易所,主板,19961231,-
000687,华讯退,深圳交易所,主板,19970221,-
000675,ST银山,深圳交易所,主板,19961226,-
000673,当代退,深圳交易所,主板,19970124,-
000671,ST阳光城,深圳交易所,主板,19961218,-
000667,ST美置,深圳交易所,主板,19961205,-
000666,经纬纺机,深圳交易所,主板,19961210,-
000662,天夏退,深圳交易所,主板,19961216,-
000660,*ST南华,深圳交易所,主板,19961209,-
000658,ST海洋,深圳交易所,主板,19961218,-
000653,ST九州,深圳交易所,主板,19961126,-
000627,天茂集团,深圳交易所,主板,19961112,-
000622,*ST恒立,深圳交易所,主板,19961107,-
000621,*ST比特,深圳交易所,主板,19961105,-
000618,吉林化工,深圳交易所,主板,19961015,-
000616,*ST海投,深圳交易所,主板,19961108,-
000613,东海A退,深圳交易所,主板,19970128,-
000611,天首退,深圳交易所,主板,19961008,-
000606,顺利退,深圳交易所,主板,19961004,-
000602,金马集团,深圳交易所,主板,19960819,-
000594,国恒退,深圳交易所,主板,19960320,-
000588,PT粤金曼,深圳交易所,主板,19960123,-
000587,*ST金洲,深圳交易所,主板,19960425,-
000585,东电退,深圳交易所,主板,19951213,-
000584,*ST工智,深圳交易所,主板,19951128,-
000583,S*ST托普,深圳交易所,主板,19951101,-
000578,盐湖集团,深圳交易所,主板,19950303,-
000569,长城股份,深圳交易所,主板,19940425,-
000562,宏源证券,深圳交易所,主板,19940202,-
000556,PT南洋,深圳交易所,主板,19940525,-
000549,S湘火炬,深圳交易所,主板,19931220,-
000542,TCL通讯,深圳交易所,主板,19931201,-
000540,*ST中天,深圳交易所,主板,19940202,-
000535,*ST猴王,深圳交易所,主板,19931130,-
000527,美的电器,深圳交易所,主板,19931112,-
000522,白云山A,深圳交易所,主板,19931108,-
000515,攀渝钛业,深圳交易所,主板,19930712,-
000511,烯碳退,深圳交易所,主板,19930518,-
000508,琼民源A,深圳交易所,主板,19930430,-
000502,绿景退,深圳交易所,主板,19921123,-
000488,ST晨鸣,深圳交易所,主板,20001120,2.0
000418,小天鹅A,深圳交易所,主板,19970328,-
000416,*ST民控,深圳交易所,主板,19960719,-
000413,ST旭电,深圳交易所,主板,19960925,-
000412,ST五环,深圳交易所,主板,19960715,-
000406,石油大明,深圳交易所,主板,19960628,-
000405,ST鑫光,深圳交易所,主板,19960620,-
000150,*ST宜康,深圳交易所,主板,20000807,-
000047,ST中侨,深圳交易所,主板,19941021,-
000046,*ST泛海,深圳交易所,主板,19940912,-
000040,*ST旭蓝,深圳交易所,主板,19940808,-
000038,大通退,深圳交易所,主板,19940808,-
000033,新都退,深圳交易所,主板,19940103,-
000024,招商地产,深圳交易所,主板,19930607,-
000023,*ST深天,深圳交易所,主板,19930429,-
000019,深粮控股,深圳交易所,主板,19921012,6.83
000018,神城A退,深圳交易所,主板,19920616,-
000015,PT中浩A,深圳交易所,主板,19920625,-
000013,*ST石化A,深圳交易所,主板,19920506,-
000005,ST星源,深圳交易所,主板,19901210,-
000003,PT金田A,深圳交易所,主板,19910703,-
301155,海力风电,深圳交易所,创业板,20211124,62.19
300984,金沃股份,深圳交易所,创业板,20210618,58.43
300990,同飞股份,深圳交易所,创业板,20210512,45.59
601628,中国人寿,上海交易所,主板,20070109,38.5
603589,口子窖,上海交易所,主板,20150629,36.23
600511,国药股份,上海交易所,主板,20021127,30.05
000538,云南白药,深圳交易所,主板,19931215,56.28
301053,远信工业,深圳交易所,创业板,20210901,27.45
301255,通力科技,深圳交易所,创业板,20221227,42.44
001872,招商港口,深圳交易所,主板,19930505,20.52
601088,中国神华,上海交易所,主板,20071009,39.79
688669,聚石化学,上海交易所,科创板,20210125,18.79
603529,爱玛科技,上海交易所,主板,20210615,37.3
688617,惠泰医疗,上海交易所,科创板,20210107,405.01
300505,川金诺,深圳交易所,创业板,20160315,17.34
301160,翔楼新材,深圳交易所,创业板,20220606,84.43
603231,索宝蛋白,上海交易所,主板,20231215,16.8
605008,长鸿高科,上海交易所,主板,20200821,15.59
688279,峰岹科技,上海交易所,科创板,20220420,199.89
603877,太平鸟,上海交易所,主板,20170109,15.32
002299,圣农发展,深圳交易所,主板,20091021,15.03
688677,海泰新光,上海交易所,科创板,20210226,41.8
000902,新洋丰,深圳交易所,主板,19990408,13.29
301499,维科精密,深圳交易所,创业板,20230721,26.5
300731,科创新源,深圳交易所,创业板,20171208,25.28
300548,博创科技,深圳交易所,创业板,20161012,48.78
603606,XD东方电,上海交易所,主板,20141015,48.1
688218,江苏北人,上海交易所,科创板,20191211,23.01
600885,宏发股份,上海交易所,主板,19960205,33.24
603968,醋化股份,上海交易所,主板,20150518,11.02
001268,联合精密,深圳交易所,主板,20220630,21.88
600096,云天化,上海交易所,主板,19970709,21.78
603135,中重科技,上海交易所,主板,20230410,10.65
600199,金种子酒,上海交易所,主板,19980812,10.3
603214,爱婴室,上海交易所,主板,20180330,19.65
601952,苏垦农发,上海交易所,主板,20170515,9.79
600546,山煤国际,上海交易所,主板,20030731,9.71
301391,卡莱特,深圳交易所,创业板,20221201,37.71
600827,百联股份,上海交易所,主板,19940204,9.36
600663,陆家嘴,上海交易所,主板,19930628,9.05
002774,快意电梯,深圳交易所,主板,20170324,8.63
600809,山西汾酒,上海交易所,主板,19940106,187.78
000301,东方盛虹,深圳交易所,主板,20000529,8.49
300438,鹏辉能源,深圳交易所,创业板,20150424,25.4
002644,佛慈制药,深圳交易所,主板,20111222,8.39
601717,郑煤机,上海交易所,主板,20100803,16.54
603626,科森科技,上海交易所,主板,20170209,8.26
603009,北特科技,上海交易所,主板,20140718,49.11
300932,三友联众,深圳交易所,创业板,20210122,16.34
301571,国科天成,深圳交易所,创业板,20240821,48.37
301111,粤万年青,深圳交易所,创业板,20211207,15.88
601128,常熟银行,上海交易所,主板,20160930,7.91
002557,洽洽食品,深圳交易所,主板,20110302,23.32
603683,晶华新材,上海交易所,主板,20171020,15.35
601633,长城汽车,上海交易所,主板,20110928,22.89
603322,超讯通信,上海交易所,主板,20160728,37.1
600011,华能国际,上海交易所,主板,20011206,7.22
002819,东方中科,深圳交易所,主板,20161111,28.81
603657,春光科技,上海交易所,主板,20180730,21.47
300258,精锻科技,深圳交易所,创业板,20110826,14.3
000958,电投产融,深圳交易所,主板,19991223,7.12
601398,工商银行,上海交易所,主板,20061027,7.04
688259,创耀科技,上海交易所,科创板,20220112,41.35
603668,天马科技,上海交易所,主板,20170117,13.56
603519,立霸股份,上海交易所,主板,20150319,13.31
300211,*ST亿通,深圳交易所,创业板,20110505,6.64
000603,盛达资源,深圳交易所,主板,19960823,13.25
000663,永安林业,深圳交易所,主板,19961206,6.58
002161,远 望 谷,深圳交易所,主板,20070821,6.53
300492,华图山鼎,深圳交易所,创业板,20151223,90.14
600731,湖南海利,上海交易所,主板,19960802,6.42
000422,湖北宜化,深圳交易所,主板,19960815,12.63
603587,地素时尚,上海交易所,主板,20180622,12.49
002756,永兴材料,深圳交易所,主板,20150515,30.37
300553,集智股份,深圳交易所,创业板,20161021,48.35
600167,联美控股,上海交易所,主板,19990128,6.0
002726,龙大美食,深圳交易所,主板,20140626,6.0
600256,广汇能源,上海交易所,主板,20000526,5.94
688048,长光华芯,上海交易所,科创板,20220401,53.41
002438,江苏神通,深圳交易所,主板,20100623,11.85
002833,弘亚数控,深圳交易所,主板,20161228,17.39
300019,硅宝科技,深圳交易所,创业板,20091030,17.35
688151,XD华强科,上海交易所,科创板,20211206,17.06
002639,雪人股份,深圳交易所,主板,20111205,11.33
300937,药易购,深圳交易所,创业板,20210127,28.0
603351,威尔药业,上海交易所,主板,20190130,27.98
600538,国发股份,上海交易所,主板,20030114,5.59
601288,农业银行,上海交易所,主板,20100715,5.51
689009,九号公司-WD,上海交易所,主板,20201029,64.48
600132,重庆啤酒,上海交易所,主板,19971030,58.65
600873,梅花生物,上海交易所,主板,19950217,10.56
002891,中宠股份,深圳交易所,主板,20170821,62.44
002481,双塔食品,深圳交易所,主板,20100921,5.16
300172,中电环保,深圳交易所,创业板,20110201,5.15
600463,空港股份,上海交易所,主板,20040318,10.18
300014,亿纬锂能,深圳交易所,创业板,20091030,45.53
300187,永清环保,深圳交易所,创业板,20110308,5.02
600153,建发股份,上海交易所,主板,19980616,9.93
000782,恒申新材,深圳交易所,主板,19970619,4.95
301206,三元生物,深圳交易所,创业板,20220210,29.54
002513,蓝丰生化,深圳交易所,主板,20101203,4.91
002948,青岛银行,深圳交易所,主板,20190116,4.9
300839,博汇股份,深圳交易所,创业板,20200630,9.78
001328,登康口腔,深圳交易所,主板,20230410,48.77
603299,苏盐井神,上海交易所,主板,20151231,9.7
300820,英杰电气,深圳交易所,创业板,20200213,48.4
300148,天舟文化,深圳交易所,创业板,20101215,4.83
002242,九阳股份,深圳交易所,主板,20080528,9.65
688167,炬光科技,上海交易所,科创板,20211224,70.85
002083,孚日股份,深圳交易所,主板,20061124,4.72
300528,幸福蓝海,深圳交易所,创业板,20160808,9.33
002949,华阳国际,深圳交易所,主板,20190226,13.92
600218,全柴动力,上海交易所,主板,19981203,9.13
002330,得利斯,深圳交易所,主板,20100106,4.56
601566,九牧王,上海交易所,主板,20110530,9.08
003036,泰坦股份,深圳交易所,主板,20210128,13.59
002807,江阴银行,深圳交易所,主板,20160902,4.51
301216,万凯新材,深圳交易所,创业板,20220329,13.45
603020,爱普股份,上海交易所,主板,20150325,8.94
000100,TCL科技,深圳交易所,主板,20040130,4.38
600578,京能电力,上海交易所,主板,20020510,4.35
002127,南极电商,深圳交易所,主板,20070418,4.31
002829,星网宇达,深圳交易所,主板,20161213,21.49
301288,*ST清研,深圳交易所,创业板,20220422,12.7
300096,ST易联众,深圳交易所,创业板,20100728,4.22
603198,迎驾贡酒,上海交易所,主板,20150528,41.98
688663,新风光,上海交易所,科创板,20210413,28.83
300147,ST香雪,深圳交易所,创业板,20101215,8.23
002929,润建股份,深圳交易所,主板,20180301,48.99
600009,上海机场,上海交易所,主板,19980218,32.53
600115,中国东航,上海交易所,主板,19971105,4.04
300783,三只松鼠,深圳交易所,创业板,20190712,28.08
600223,福瑞达,上海交易所,主板,20000113,7.97
603568,伟明环保,上海交易所,主板,20150528,19.8
600790,轻纺城,上海交易所,主板,19970228,3.95
605338,巴比食品,上海交易所,主板,20201012,19.55
688122,西部超导,上海交易所,科创板,20190722,50.82
603360,DR百傲化,上海交易所,主板,20170206,19.38
002144,宏达高科,深圳交易所,主板,20070803,11.6
001323,慕思股份,深圳交易所,主板,20220623,30.78
000668,*ST荣控,深圳交易所,主板,19961210,7.63
002545,东方铁塔,深圳交易所,主板,20110211,7.61
603021,ST华鹏,上海交易所,主板,20150423,3.79
002311,海大集团,深圳交易所,主板,20091127,59.84
603159,上海亚虹,上海交易所,主板,20160812,14.95
603151,邦基科技,上海交易所,主板,20221019,14.95
002108,沧州明珠,深圳交易所,主板,20070124,3.62
600276,恒瑞医药,上海交易所,主板,20001018,54.1
000825,太钢不锈,深圳交易所,主板,19981021,3.57
600459,贵研铂业,上海交易所,主板,20030516,14.09
600475,华光环能,上海交易所,主板,20030721,10.54
000895,双汇发展,深圳交易所,主板,19981210,24.35
000655,金岭矿业,深圳交易所,主板,19961128,6.93
603897,长城科技,上海交易所,主板,20180410,24.13
603369,今世缘,上海交易所,主板,20140703,44.54
002911,佛燃能源,深圳交易所,主板,20171122,10.23
002228,合兴包装,深圳交易所,主板,20080508,3.35
601019,山东出版,上海交易所,主板,20171122,10.04
301055,张小泉,深圳交易所,创业板,20210906,20.03
000995,皇台酒业,深圳交易所,主板,20000807,13.32
600729,重庆百货,上海交易所,主板,19960702,29.65
002266,浙富控股,深圳交易所,主板,20080806,3.29
603899,晨光股份,上海交易所,主板,20150127,29.48
301395,仁信新材,深圳交易所,创业板,20230703,13.07
600483,福能股份,上海交易所,主板,20040531,9.78
603344,星德胜,上海交易所,主板,20240320,26.0
301071,力量钻石,深圳交易所,创业板,20210924,29.1
000590,启迪药业,深圳交易所,主板,19960119,9.57
688002,睿创微纳,上海交易所,科创板,20190722,60.41
000541,佛山照明,深圳交易所,主板,19931123,6.3
002646,天佑德酒,深圳交易所,主板,20111222,9.42
601169,北京银行,上海交易所,主板,20070919,6.23
600737,中粮糖业,上海交易所,主板,19960731,9.28
002066,瑞泰科技,深圳交易所,主板,20060823,12.26
300402,宝色股份,深圳交易所,创业板,20141010,18.23
605089,味知香,上海交易所,主板,20210427,24.25
836077,吉林碳谷,北京交易所,北交所,20210831,15.1
603800,洪田股份,上海交易所,主板,20151210,23.83
301109,军信股份,深圳交易所,创业板,20220413,20.75
300048,合康新能,深圳交易所,创业板,20100120,5.88
002352,顺丰控股,深圳交易所,主板,20100205,46.52
600202,哈空调,上海交易所,主板,19990603,5.78
001338,永顺泰,深圳交易所,主板,20221116,11.55
300888,稳健医疗,深圳交易所,创业板,20200917,48.55
002080,中材科技,深圳交易所,主板,20061120,17.09
601009,南京银行,上海交易所,主板,20070719,11.28
002053,云南能投,深圳交易所,主板,20060627,11.14
688558,XD国盛智,上海交易所,科创板,20200630,25.03
601857,中国石油,上海交易所,主板,20071105,8.31
300185,通裕重工,深圳交易所,创业板,20110308,2.76
002664,信质集团,深圳交易所,主板,20120316,22.06
601988,中国银行,上海交易所,主板,20060705,5.51
002762,*ST金比,深圳交易所,主板,20150610,5.51
601098,中南传媒,上海交易所,主板,20101028,13.77
300760,迈瑞医疗,深圳交易所,创业板,20181016,227.71
002374,中锐股份,深圳交易所,主板,20100318,2.74
603067,振华股份,上海交易所,主板,20160913,21.9
600215,派斯林,上海交易所,主板,19990909,8.19
002001,新 和 成,深圳交易所,主板,20040625,21.8
002507,涪陵榨菜,深圳交易所,主板,20101123,13.59
002419,天虹股份,深圳交易所,主板,20100601,5.36
302132,中航成飞,深圳交易所,创业板,20100827,77.56
603043,广州酒家,上海交易所,主板,20170627,16.04
601200,上海环境,上海交易所,主板,20170331,8.02
002309,*ST中利,深圳交易所,主板,20091127,2.65
